speed,direction
3.98,250.33
5.6,258.16
5.65,254.33
4.43,256.5
4.81,248.16
3.73,260.5
1.75,222.5
3.13,150.33
5.01,114.33
5.01,105.66
6.33,108.5
7.73,101
9.13,102.5
7.88,110.33
6.55,112.5
5.26,110.33
5.56,109.33
6.33,106.66
7.38,103.83
6.75,104.83
6.25,102.83
5.58,105.5
4.21,232.066616
3.53,251.5
4.75,251.5
5.31,253.83
4.45,258.5
3.41,259.33
2.9,269
1.38,215.16
4.98,111.002864
9.18,101.16
9.1,101.16
8.86,98
8.53,99.5
7.56,98
4.58,79.66
4.93,91.33
4.78,100.33
4.83,86.83
3.88,87
4.16,89.83
6.03,101.66
4.33,82.33
5.76,97.66
6.9,99.83
9.08,109.66
11.31,113
10.51,112.33
7.38,118
5.11,133.83
2.25,183.5
4.08,129.83
5.25,123.66
7.38,109
10.23,104.83
12.75,105.83
13.13,104.5
13.6,103.83
10.45,106
10.01,105
9.53,100.66
8.83,94.83
8.16,98.83
6.41,94.83
6.61,94.33
7.11,92.16
7.76,93.16
6.71,89.33
7.15,97
7.03,99.16
7.88,101.33
9.93,112.66
8.86,116.83
4.75,151.33
1.75,219.16
2.88,146.83
6.7,113.16
5.61,104.5
7.25,92.83
7.7,103.5
7.43,96.5
6.33,94.16
5.16,84.83
2.7,63
3.65,101.5
3.58,232.066616
3.03,252.5
2.8,252.5
2.13,263.83
1.56,280.16
1.38,238
2.48,151.33
4.28,93.83
6.28,282.591513
3.28,283.33
2.81,283.33
3.26,280.66
3.93,287.5
3.43,253.33
3.36,236.66
2.01,269.33
2.31,282.83
0.91,249.16
0.56,172.83
0.66,137.83
1.28,146
4.1,113.5
4.68,108.83
3.7,117.66
4.23,108
2.65,130.33
0.93,125.16
1.73,199.33
2,201
3.46,122.5
4.58,120.33
5.58,108.83
6.03,123.16
4.03,181.83
2.55,266.33
3.1,235.66
4.45,259.66
3.1,257.33
2.26,226
2.8,245.16
1.98,191
1.4,163.16
1.08,104.33
1.86,117
1.9,100.5
3.16,119
5.48,98.5
4.56,103.33
3.66,101.33
3.93,100.83
6.48,103.66
6.03,102.83
7.18,104
6.7,97.33
6.55,104.16
5.28,101
5.71,103.83
6.46,107.16
3.9,138.5
5.01,246.66
3.51,258.5
2.9,261.16
2.3,291.16
2.28,212.66
4.4,122.253569
5.86,99.33
6.01,99.33
6.05,98.66
5.45,95.33
3.15,118.16
0.63,210
0.83,155.5
0.73,171.527549
0.48,160.33
1.81,160.33
4.96,88.16
5.48,95.83
7.05,99.66
9.08,103.33
9.2,107.66
7.96,116.83
9.3,114.83
7.78,108.83
4.33,199
1.88,180.83
1.78,282
1.38,264.66
2.45,156.5
2.73,116.16
2.35,100.83
5.2,88.5
2.88,88.33
3.08,83.83
1.55,79.5
3.68,73.33
5.31,96.5
6.73,103.66
6.51,98.5
7.73,102.16
9.08,99.33
10.18,97.5
9.23,96.33
9.16,97
8.95,97.66
7.63,103
6.06,107.16
4.06,195.5
3.61,211.33
3.85,194.16
5.43,247
4.63,296
6.03,352.83
5.96,122.253569
3.78,96.16
5.7,96.16
4.45,87.83
3.51,80.66
6.06,94.5
5.63,92.83
4.01,78.33
2.16,97
5.95,98.16
9.75,103.66
10.41,101.5
9.85,97.66
7.13,84
5.58,85.83
7.91,98.83
7.23,101.5
8.23,112.5
8.66,122.33
6.55,145
3.33,212
3.18,285.83
3.55,272.16
3.4,183.83
1.61,164.5
0.46,231.66
3.35,124.815387
4.61,105.66
8.45,105.66
7.63,107.83
7.11,103.83
3.73,121.16
3.15,114.83
4.25,104.33
4.6,105.5
4.55,113.5
6.51,103.83
7.93,99
8.81,100.16
9.75,103.5
11.03,102.66
8.11,103.66
5.18,134.16
4.96,115.83
3.11,169.5
4.71,248
4.63,305.33
4.91,324.33
2.66,171.527549
2.06,147
0.81,147
2.7,127.66
6.2,92.66
4.13,81.83
3.55,93.16
1.68,98.83
1.3,126.83
1.03,136.16
0.68,139
1.11,65
1.51,75.66
2.11,107
2.93,111.33
3.63,115.66
4.06,105.33
4.06,112
2.21,210.5
3.4,231.66
3.98,255.33
4.13,273.5
3.75,270.83
4.35,253.66
3.63,264.16
3.65,287.33
3.71,259.5
3.21,252.5
4.66,287.66
3.95,290.16
4.2,279
4.3,300
4.51,281.33
4.5,303.66
5.18,320.33
5.36,326.33
2.6,300.83
1.86,295.5
1.35,226.33
1.96,242.16
3.18,254.33
4,261.66
5.05,263
5.01,260.5
4.68,246.5
6.03,258.66
5.51,277.83
5.23,278.33
5.91,286.33
7.05,312.66
6.48,329.33
6.93,334.33
7.51,327.66
6.98,317.33
6.93,307.83
6.2,302
4.83,295.16
5.08,324.16
7.05,316.5
6.8,325.16
6.36,318.66
5.51,322.33
4.73,305.66
4.65,291.5
5.56,278.66
5.83,258.66
5.78,253.66
7.06,254
7.3,249.5
6.06,250.83
5.46,257.5
4.01,287.5
5.98,322.66
7.61,328.66
8,319.16
8.11,328.83
8.51,331.83
7.93,329.83
8.2,323.16
8.6,322.16
8.53,324.5
8.36,326
8.33,320.83
8.21,326.83
6.81,330
5.73,330.16
4.51,296.5
3.93,276.16
6,265
6.41,265.66
6.96,261.16
7.35,257.33
7.21,254.66
5.38,253.16
4.05,253
2.85,281
3.95,304.5
4.21,305.5
4.11,320
5.56,311.33
5.11,321.83
4.18,317.66
3.91,302
4.61,301
4.5,294
3.56,287.33
4.06,294.66
4.15,324.33
4.41,324.83
5.7,290.66
5,178.66
4.13,179.33
2.36,289.33
2.8,256.5
3.8,241.66
3.3,249.66
2.43,265.16
2.06,263.66
2.25,267.16
2.2,278.33
1.11,191.83
2.65,105.66
2.55,112
3.16,97.33
3.05,98.16
2.95,86.5
3.31,101.5
3.48,107.5
3.71,100.5
3.1,95.33
3.28,91.66
5,91.5
6.46,95.66
9.16,92.66
8.43,95.5
9.55,96.33
8.83,112.66
10.28,120.83
9.71,125.16
8.06,129
7.81,126.33
7.96,121.5
9.86,120.83
11.16,115.5
10.31,110.33
11.41,107.16
13.3,103.66
11.56,99.33
10.2,88.66
5.6,78.83
4.75,91.5
2.16,145.33
2.58,178.33
4.43,83.83
8.63,87.83
11.71,85.33
10.53,94.16
12.16,102.5
13.96,105.83
13.33,105
13.21,105
12.65,108.83
11.31,113.33
10.41,115.33
8.18,123.83
7.75,124.33
6.3,130.66
4.98,132.16
6.28,118.33
7.25,111.5
7.36,101.66
4.4,105
3.46,96.66
2.1,55.83
3.65,282.591513
5.15,311.33
4.66,311.33
4.71,319.66
3.9,296.16
3.21,286.66
3.63,288.5
2.8,271.5
1.68,253.83
2.38,240.66
2.93,248.16
3.15,254.5
4.56,246.5
5.66,258.33
5.08,256
4.63,266.66
4.61,261.33
4.13,263.16
2.5,280.5
2.71,312.66
3.08,311.33
2.93,313.66
4.01,288.33
3.8,307.5
1.13,299.83
0.61,237.5
1.5,159.66
3.18,98.16
2.3,94.66
1.98,84.33
1.38,94.33
0.83,143.66
2.21,151
1.85,245.66
2.61,246.66
2.5,231.66
3.35,252.83
3.63,254.5
4.31,264.83
3.9,262
2.8,252.83
1.48,211
0.88,123.66
2.75,91.66
1.2,282.591513
1.13,319.33
2.56,319.33
4.11,325.16
3.01,328.66
2.9,304.5
1.95,297.83
2.6,223.5
2.56,326
1.9,315.16
1.38,282.66
0.73,174.5
1.61,148.83
1.9,154.5
2.61,254.66
3.41,250.83
3.93,245.5
4.75,252.5
4.78,256.66
4.2,256.83
4.2,258.83
2.95,270
1.55,275.5
1.41,176.83
4.66,95.5
2.73,69
1.76,144.33
1.11,114.66
1.33,99.33
2.05,63
2.26,87.5
1.31,76
1.48,159.5
3.3,102.16
4.91,96.5
5.86,102.5
3.41,90.16
2.81,127.16
1.3,232.066616
1.7,252.5
2.73,252.5
3.01,236.33
2.4,275.5
3.41,266.33
2.75,283.83
2.66,280.66
1.81,124.815387
2.16,104.33
6.51,104.33
5.75,99.16
4.53,88.5
1.98,64.66
1.45,159.66
2.53,79.83
2.5,110.66
2.91,96.83
4.81,103.83
6.78,94
5.36,99
6.18,93.5
8,91
8.13,105.5
9.61,112.5
8.98,126
9.63,125
7.06,141.33
7.68,135
8.65,126.33
9.68,122.66
11.65,115.66
13.36,111
15.83,108
13.83,100.16
8.85,81.5
15.230983,93.33
18.23,101.16
18.23,104.16
15.71,104.66
14.55,104.33
15.28,105.16
15.73,104.83
15.66,105.33
17.13,103
19.5,105.16
20.41,106.16
17.85,105.5
15.98,106.5
12.31,121.16
8.91,125.5
4.53,216.5
2.35,228.83
3.03,223.5
5.25,136.83
8.9,128
11.96,110.5
10.21,103.83
13.9,104.5
8.98,81
3.995097,166.734476
2.41,172.840726
2.41,178.89211
1.3,178.89211
3.86,124.815387
5.38,94.33
7.75,94.33
9.48,95.83
7.65,95.33
7.73,100.83
8.1,92.16
13.06,94.5
13.33,95.33
12.28,111
9.1,118.16
12.03,119.66
10.15,128.16
7.4,134.5
3.63,155.66
6.63,128.33
4.48,103.83
3.3,95
4.68,103.66
5.73,96.5
4.41,91.66
4.78,88.83
3.46,85.5
2.65,100.5
1.28,282.591513
1.25,307.16
1.55,307.16
0.55,229.83
1.13,244.83
0.78,200.16
3.31,105.83
2.58,85.33
2.01,232.066616
2.8,262
3.33,262
1.98,243.16
3.38,273.5
4.2,264.33
3.65,265.66
3.01,290
3.1,320.16
2.45,313.83
2.45,311.66
2.16,300
1.2,122.253569
4.21,89
4.61,89
4.15,90.66
1.43,178.89211
1.75,178.89211
1.38,124.815387
5.56,94.16
9.05,94.16
8.71,95.66
10.38,98.66
11.3,100.66
13.81,105.5
12.48,110.16
9.88,121.83
6.86,132.16
3.91,192.83
2.21,193
2.01,124.815387
6.03,105.66
8.11,105.66
9.45,110
10.68,105.16
10.33,105.5
12.98,104.33
15.2,101.33
14,103.66
13.08,103.16
11.5,101.83
12.05,101.5
11.6,103.33
12.41,103.66
12.35,103.16
12.71,103.83
13.18,103.66
13.66,106.83
13.68,108
12.78,107.83
10.28,111.66
8.96,113.5
6.93,116
7.46,118.33
7.6,116.16
7.51,108.66
11.08,107.33
14.15,106.83
14.31,105.16
16.96,102
17.41,104.33
17.35,102.5
17.5,104.83
16,102.83
13.38,101.66
13.06,101.33
15.53,103.16
15.88,105.33
17.53,105.5
18.41,104.83
17.96,107.16
19.6,110.16
19.33,106.5
18.85,107.83
16.85,105.83
13.93,111.66
14.4,111
15.71,110
13.38,112.16
11.3,114.5
13.1,107.5
13.13,105
9.21,92
11.75,92
9,96.33
14.2,104.33
15.230983,103.66
17.73,101.66
17.73,101.33
20.9,104.33
19.43,108.33
18.31,106.16
19.96,105.16
20.91,105.66
22.23,106
21.96,105.16
20.03,103
17.8,101.33
17.61,104.33
16.3,108.16
15.6,106.33
13.25,112.16
13.31,111.33
15.76,106.16
17.6,104.16
19.41,103.66
21.43,103
22.65,106.83
24.2,104.5
24.78,101.5
21.85,98.5
21.73,102.33
20.25,102.33
19.96,98.83
16.46,89.83
18.38,91.66
21.13,98.33
23.11,102.66
20.46,98.16
18.56,101.66
15.16,106.33
15.68,107
16.23,106
13.65,116.16
10.5,128.5
8.66,129.66
8.63,115.33
10.73,107.5
9.71,107.66
7.6,101.83
12.15,104.33
14.21,105.66
11.7,94.5
14.95,98.16
14.93,96.16
13.96,90.5
18.11,91.5
16.78,94.16
21.117618,96.83
19.53,98.83
19.53,101
22.15,101.83
21.53,102.5
20.95,105.66
22.3,104.33
21.56,102.5
19.4,106.83
17.71,107.83
16.61,107.5
14.63,109.66
13.35,114.66
12.46,111.16
14.06,101.16
13.15,100.5
13.55,107.83
15.45,104.5
19.15,103.66
18.88,102.5
19.65,103.16
20.45,101.16
19.56,101
19.7,101.66
21.7,102
21.33,100.5
21.8,101.66
21.81,105.16
19.7,104.33
17.95,105.66
17.55,104.5
16.38,106.66
15.61,109
13.23,111.5
10.48,112.16
7.28,120.66
7.33,127
6.36,123.16
4.58,113.66
3.58,110
15.230983,112.66
15.56,111.33
15.56,103.33
16.2,100.66
4.75902,82.16
2.18,120.5
2.18,132.83
2.21,101.83
3.55,158
5.51,60.16
12.917384,70.66
13.86,96.5
13.86,96.83
14.05,112.66
14.4,105
12.23,107.33
9.36,112.16
7.95,114
7.93,109.66
8.31,120.16
7.15,124
8.33,116.33
9.23,109.5
9.23,105.5
9.86,109
9,100.83
10.78,103.66
10.13,107.66
8.41,94.5
9.58,100.33
10.5,102.16
8.01,93.33
3.53,89.83
2.96,61.16
5.05,89.66
6.5,99
7.5,108
11.53,117.5
11.58,116.5
11.25,126
9.35,126.33
11.18,122.83
9.61,114.33
6.18,124.66
4.05,124
1.66,214.83
2.5,257.83
2.35,271.66
1.48,283
1.1,216
0.95,193.33
1.35,120.66
1.9,109.83
4.18,102.83
2.9,93.66
1.66,45.33
2.18,120.66
1.06,181
1.08,148.66
2.73,93.83
4.31,79.83
7.5,101.16
8.28,107.66
9.11,113.16
8.6,111.5
5.58,134.66
3.36,221
3.8,308.66
2.96,264.33
3.01,295.33
3.11,331.16
2.18,306.33
3.85,303.83
3.58,317.16
2.63,274.66
1.71,175.33
1.65,242.33
4.05,251.33
3.6,276.83
3.08,259.5
2.73,258.66
2.3,262.16
2.43,186.5
2.65,154.33
4.3,115
4.78,144.83
3.65,183.33
4.58,253.66
4.96,261.66
5.63,273.83
3.25,278.33
3.5,277.66
1.96,257.16
2.98,240.5
2.56,193
5.25,112.66
4.56,104.5
2.11,174
1.9,220.33
2.45,223.5
2.35,187.83
2.31,199.16
2.36,182.16
2.35,144.83
3.2,135.83
4.58,126.33
5.83,116.83
6.76,109.33
5.35,116.33
4.56,117.5
2.76,137.16
3.35,238.5
4.2,251.5
4.13,251.5
4.68,254.66
4.73,266.16
3.9,271.33
2.2,263
1.66,158.33
4.21,102.5
7.05,98.5
7.53,96.66
4.51,91
4.35,99.83
1.9,66.83
2.05,82
2.8,87.83
2.63,83.16
2.61,178.89211
3.76,178.89211
2.68,171.527549
1.53,201
1.2,201
2.6,169
3.5,242.16
4.28,261.33
4.73,254.66
5.48,252.16
3.9,257.83
3.96,253.66
4.56,261.66
3.65,262.16
4.61,273.83
3.53,296.83
3.25,303.66
2.76,300
2.38,282.591513
1.63,301.33
3.06,301.33
5.65,305.33
5.28,319.83
4.11,342.83
4.23,330.33
5.38,322.5
5.25,325.83
4.11,316.5
2.98,321
2.26,231.83
3.38,248.83
3.58,251.83
4.13,259.16
5.13,261.16
3.11,248
3.66,264.83
3.9,256.83
4.11,300.33
4.91,304
6.08,316.16
5.21,232.066616
3.41,225.33
4.76,225.33
5.45,323
4.63,321.83
3.86,320.66
4.68,178.89211
5,178.89211
5.03,178.89211
4.31,178.89211
4.56,122.253569
2.83,95.5
2.38,95.5
2.3,206.83
3.25,243.66
3.55,253.5
2.53,204
3.45,257.66
3.8,271
3.76,271.5
2.53,286.5
3.11,267
2.98,297.83
1.58,285.83
1.25,229.83
1.43,207
1.51,164.5
2.06,202.83
2.5,220.66
2.9,239.33
1.53,188.66
1.68,162.66
2.6,129.5
1.06,165.33
1.46,166.83
0.81,180
1.2,245.66
2.01,251
3.51,247
4.71,256.5
5.93,252.33
4.71,253.16
5.85,257
5.11,264
5.08,275.5
4.36,291.83
3.26,295
3.8,293.83
3.35,314.66
3.86,317
4.95,320.66
5.21,295.66
5.75,290.16
5.38,299
5.81,302.16
6.78,298.16
4.51,308.33
4.11,302.5
4.76,271.66
4.38,261.33
3.75,250.33
3.75,252.83
3.65,253.5
5.03,253.5
6.08,255.66
6.76,252.16
6.26,256.83
5.95,257
5.2,255.33
5.55,265
4.7,268.66
5.1,257.66
3.91,266.83
3.46,264.16
3.83,264
3.76,286.16
3.95,283
4.4,273.83
4.56,265
4.26,268.66
4.28,282.33
4.28,286
4.28,286.83
3.48,292.5
4.06,278.5
4,262
4.75,252.66
5.31,254.33
5.86,252.16
6.71,253.16
7.53,254.33
6.95,254.5
7.41,258
6.98,263.66
5.88,278.66
5.43,293.16
6.08,294
5.61,297.5
5.83,299.66
4.2,294.33
4.08,322.5
6.26,325.16
6.2,317.33
6.4,307.66
6.9,298
6,306.33
4.11,306.83
3,265.16
2.51,245.16
2.65,242.5
4,254.5
5.1,246.16
5.6,252.33
6.86,254
6.95,253.83
6.15,252.66
5.78,259
4.4,254.33
2.18,122.253569
2.48,87.83
2.11,87.83
2.98,83.66
4.08,95
2.88,113.33
1.3,178.89211
1.78,178.89211
2.88,178.89211
2.56,178.89211
1.81,178.89211
2.75,178.89211
4.61,171.527549
2.75,146.16
1.61,146.16
3.68,128
4.06,108.83
3.33,153.83
3.6,226
4.1,243.33
4.73,253.5
4.83,253.5
3.83,255.5
3.11,278.83
2.61,298.66
1.61,232.83
4.85,112.757528
6.91,97.33
5.31,97.33
4.25,99.83
1.31,139.83
1.03,232.5
1.65,145.16
1.51,203.16
1.9,113
0.91,149.33
1.73,132.33
1.86,124.33
3.01,123
4.25,120
5.51,118.66
3.35,174.33
2.61,230.16
3.58,259.66
1.95,272.5
1.8,256.83
1.8,281.16
2.35,204
1.8,266.66
1.46,263.16
1.63,277
1.23,299.33
1.65,178.89211
1.8,178.89211
1.05,232.066616
1.35,240.33
2.06,240.33
1.56,223.66
2.13,122.253569
3.05,89.16
3.23,89.16
2.71,97.66
4.25,87.33
6.15,92.5
8.98,110.33
9.96,107.83
8.28,110.33
3.45,206.5
2.43,191.66
2.2,213.5
1.78,223.5
0.68,224.5
0.81,170.83
0.65,145
0.6,170.5
2.91,106
2.73,91.16
1.76,155.5
0.98,263.16
1.21,170
0.53,95
2.11,133.66
4.25,99
2.68,110.33
2.83,119.33
5.3,114.83
7.48,99
6.48,90.83
6.7,99.16
5.66,136.16
2.66,232.066616
2.61,252.5
4.75,252.5
4.21,265.33
2.91,284.33
2.25,271.66
1.15,176.83
1.46,261
1.46,267.33
1.18,257.16
2.11,234.5
2.66,290.33
1.46,198.16
1.05,117.66
1.75,112.83
2.01,71.83
2.13,123.16
1.56,46.66
1.06,118.66
0.76,196.16
1.18,142.83
2.53,137.83
3.18,115.83
2.26,141.33
2.91,211.5
3.53,256.5
3.36,256.16
2.95,243.66
4.81,253.33
4.21,258
3.53,274.5
3.73,277.83
3.76,297.16
3.46,328.83
2.73,178.89211
2.43,178.89211
2.61,282.591513
2.23,318.16
2.7,318.16
2.9,279.16
3.71,321.5
1.18,321
1.16,122.253569
4.3,104.5
5.1,104.5
6.28,98.66
5.7,102.66
4.5,140.66
3.96,252.16
3.38,258.16
2.73,269.66
3.33,250.5
2.16,258.66
1.8,261.83
2.61,275.66
1.31,272.33
1.08,122.253569
2.11,98.33
5.3,98.33
4.6,107.33
5.6,100
5.76,98.33
4.66,92.5
4.41,85.33
5.08,79
9.5,97.16
9.61,87.66
7.41,85.5
21.117618,95.16
19.78,100.16
19.78,101
17.2,102.16
15.53,105.33
15.38,106
13.55,107.5
12.76,107.83
9.2,108.5
10.6,108.5
21.117618,103.33
19.16,103.16
19.16,103.66
22.4,102.83
22.06,101.16
22.23,100.83
23.88,101.33
23.93,103.33
22.38,103.5
23.61,102.33
24.26,101.83
25.35,99.66
24.26,100.33
24.23,100.5
26.2,100.33
27.43,99
25.51,99.5
23.03,99.66
24.3,98.83
23.78,98.5
21.43,101.5
24.56,106.16
24.26,103.66
24.3,102.16
24.81,100.66
24.11,98.16
25.61,97.5
26.38,100.5
27.06,95.66
28.13,96.16
26.38,96.66
22.83,97.66
21.71,99.33
24.41,105.16
24.86,103.66
25.23,100.5
23.06,101.5
22.98,97.16
24.31,98.16
24.85,98.5
24.05,98.16
22.06,102.83
21.98,105
22.53,109.16
21.5,105.16
21.95,104.16
21.45,105.5
20.81,108.33
13.818784,101.16
13.818784,122.66
13.818784,103.5
13.818784,98.83
15.230983,98.66
14.73,100.66
14.73,96
14.96,84.83
13.366295,121.16
12.822674,107.16
3.954604,161.238987
2.91,198.5
2.91,198.5
7.26,104.66
15.230983,91.5
16.01,82.5
16.01,90.5
14.61,93.83
14.1,105
12.76,106.83
11.15,120.16
13.06,113.5
12.4,116
13.1,117.33
10.68,110.66
6.68,109.66
10.070135,88.16
12,107
12,86.66
10.08,74
8.203204,63.16
12.13,88.33
12.13,79.5
11.85,122.66
14.16,90.5
13,84.83
11.65,64.33
14.26,70.83
17.03,82.83
20.18,91.33
20.8,91.16
19.88,94.66
18.75,100.16
17.68,103
17.95,101.5
15.91,111.5
18.2,105.83
16.91,101.5
16.31,108.16
16.6,105
15.53,107.5
16.2,108.83
18.23,105.16
17.4,103
16.41,102.66
16.18,101
14.46,98.33
13.51,96.66
15.11,107.16
13.6,100.66
13.65,98
14.11,99.33
12.46,94.66
11.86,96.83
14.01,105
14.26,102.33
12.11,104.66
11.16,111.83
10.76,110.66
10.6,105.33
11.45,106.66
10.73,106.33
11.13,106.33
10.3,104.16
8.93,105
8.95,105.33
12.56,96
14.08,96.83
16.96,93.83
13.53,97.83
11.03,105.83
11.96,102.5
13.91,100.83
14.93,93.16
19.26,99.16
19.01,100.33
21.43,99
21.51,98.5
20.15,100.66
18.9,99.5
10.070135,97.5
6.73,123.83
6.73,127.83
7.26,124.5
9.21,125
10.43,121.83
9.73,117
7.86,100.83
6.23,81
3.8,64.83
5.31,92
4.88,102.5
6.13,113.33
2.31,110.16
4.26,115.33
8.86,82.5
7.96,87.5
10.41,93.83
7.35,87
7.56,78
8.91,82.5
12.5,102.66
11.43,115
11.01,122
9.88,129.16
9.16,131.5
9.06,124
7.63,122
8.4,109.16
5.81,91.33
5.05,108.33
4.5,91
6.06,104.66
7.28,104.5
5.18,83.16
2.73,84.83
4.01,68.66
2.51,94.66
1.93,93.5
3.06,84.83
2.65,62.83
2.31,69.5
3.28,76.5
3.03,88.33
3.7,113
5.31,86.66
10.1,107.66
14.01,105.16
12.45,118.5
12,120.66
11.61,124.16
7.75,145.16
6.71,140.33
8.5,119
6.33,109
6.01,93.66
9.05,100.16
12.46,104
9.81,102.66
6.55,99.5
8.45,88.83
7.53,81.5
4.03,83.5
2.16,164
1.8,172.16
3.61,95.83
4.23,85.83
2.85,134.5
2.16,115.33
4.2,193.83
10.070135,113.83
10.68,116.66
10.68,113.16
11.13,113.5
12.95,114.5
9.61,126.33
10.11,118
8.68,112.83
8.55,107.16
8.18,104.83
10.23,102.83
9.83,102.83
6.36,100.16
8.71,101
